time,Hip Angle,Knee Angle,Hip Momentum,Knee Momentum
5.255,0.0070667,-0.48003,0.72167,-0.2323
5.26,0.0074459,-0.48131,0.6597,-0.11933
5.265,0.0077074,-0.48232,0.59068,0.001397
5.27,0.0079646,-0.48282,0.51676,0.12892
5.275,0.0086013,-0.48362,0.43864,0.27137
5.28,0.0089899,-0.48392,0.35845,0.41795
5.285,0.0093823,-0.48523,0.27716,0.564
5.29,0.0097803,-0.48637,0.19919,0.70406
5.295,0.010023,-0.48697,0.12396,0.83778
5.3,0.010423,-0.48798,0.053898,0.954
5.305,0.010825,-0.48877,-0.011691,1.0573
5.31,0.011288,-0.4892,-0.070304,1.1451
5.315,0.011687,-0.4899,-0.12461,1.2245
5.32,0.012089,-0.4906,-0.17155,1.2879
5.325,0.012492,-0.49167,-0.21295,1.342
5.33,0.012492,-0.49275,-0.24991,1.3871
5.335,0.012897,-0.49384,-0.2845,1.428
5.34,0.013302,-0.49493,-0.31522,1.4582
5.345,0.013302,-0.49561,-0.34416,1.4826
5.35,0.013708,-0.49678,-0.37173,1.4954
5.355,0.013909,-0.49749,-0.39665,1.4928
5.36,0.014114,-0.4991,-0.41774,1.4704
5.365,0.014519,-0.49992,-0.43686,1.4307
5.37,0.014923,-0.50074,-0.452,1.3727
5.375,0.014923,-0.5019,-0.46289,1.3045
5.38,0.015142,-0.50323,-0.46918,1.226
5.385,0.015365,-0.50456,-0.47251,1.14
5.39,0.015549,-0.50565,-0.46847,1.052
5.395,0.015776,-0.50694,-0.46158,0.95821
5.4,0.015776,-0.50818,-0.45166,0.85173
5.405,0.016184,-0.50929,-0.43928,0.74064
5.41,0.01659,-0.51063,-0.42355,0.62667
5.415,0.01659,-0.51183,-0.40992,0.51038
5.42,0.016993,-0.5133,-0.39636,0.39586
5.425,0.017234,-0.51493,-0.38206,0.28957
5.43,0.017234,-0.51619,-0.36862,0.19114
5.435,0.017392,-0.51724,-0.35861,0.099086
5.44,0.017787,-0.51868,-0.349,0.0075622
5.445,0.018033,-0.52017,-0.34231,-0.079832
5.45,0.018283,-0.52198,-0.33952,-0.16553
5.455,0.018426,-0.52348,-0.33712,-0.25128
5.46,0.018677,-0.52535,-0.33278,-0.33606
5.465,0.019067,-0.52686,-0.32748,-0.41347
5.47,0.019197,-0.52831,-0.31817,-0.4853
5.475,0.019197,-0.52967,-0.30538,-0.54758
5.48,0.019324,-0.53147,-0.29244,-0.60257
5.485,0.019708,-0.53358,-0.27922,-0.64813
5.49,0.019708,-0.53512,-0.266,-0.68794
5.495,0.019708,-0.53642,-0.25691,-0.722
5.5,0.019708,-0.53805,-0.24955,-0.75658
5.505,0.019708,-0.53939,-0.24343,-0.78474
5.51,0.019708,-0.54105,-0.23999,-0.80905
5.515,0.019708,-0.54222,-0.23956,-0.8289
5.52,0.019708,-0.54386,-0.23745,-0.8417
5.525,0.019324,-0.54494,-0.23626,-0.84186
5.53,0.019324,-0.54646,-0.2372,-0.83689
5.535,0.019067,-0.54794,-0.24102,-0.82618
5.54,0.018814,-0.54945,-0.24653,-0.81079
5.545,0.018426,-0.5502,-0.25723,-0.79122
5.55,0.018033,-0.55132,-0.27425,-0.76927
5.555,0.017635,-0.5525,-0.29487,-0.74284
5.56,0.017635,-0.55358,-0.31543,-0.71062
5.565,0.016993,-0.55475,-0.33958,-0.66876
5.57,0.01659,-0.55591,-0.36422,-0.62133
5.575,0.016184,-0.55673,-0.38756,-0.56817
5.58,0.015549,-0.55774,-0.41308,-0.50876
5.585,0.015142,-0.55857,-0.44455,-0.44169
5.59,0.014733,-0.55939,-0.47832,-0.36997
5.595,0.014123,-0.55991,-0.51651,-0.29093
5.6,0.013302,-0.56124,-0.55885,-0.20995
5.605,0.012897,-0.56176,-0.60177,-0.12417
5.61,0.012273,-0.56228,-0.64535,-0.036049
5.615,0.011687,-0.56308,-0.6887,0.05508
5.62,0.011059,-0.56355,-0.72919,0.14666
5.625,0.010423,-0.56384,-0.76761,0.24664
5.63,0.0096282,-0.56435,-0.80545,0.34736
5.635,0.0089899,-0.56486,-0.83898,0.44654
5.64,0.0083488,-0.56516,-0.87046,0.54201
5.645,0.007328,-0.56525,-0.903,0.63629
5.65,0.0069557,-0.56567,-0.93339,0.72194
5.655,0.0061606,-0.56516,-0.96083,0.80699
5.66,0.0055248,-0.56516,-0.98553,0.89336
5.665,0.004622,-0.56486,-1.0066,0.98528
5.67,0.0037236,-0.56464,-1.0199,1.0771
5.675,0.002836,-0.56464,-1.0286,1.1724
5.68,0.002276,-0.56412,-1.0317,1.2649
5.685,0.0014271,-0.56308,-1.0335,1.3557
5.69,0.00057205,-0.56253,-1.0309,1.4402
5.695,-0.00028575,-0.56176,-1.027,1.526
5.7,-0.0011429,-0.56096,-1.021,1.6128
5.705,-0.0017112,-0.56044,-1.0128,1.7014
5.71,-0.0025563,-0.55962,-0.99762,1.7864
5.715,-0.0037236,-0.55806,-0.98062,1.8702
5.72,-0.004622,-0.55673,-0.96092,1.9474
5.725,-0.005252,-0.55591,-0.9366,2.0219
5.73,-0.0061606,-0.55475,-0.91132,2.0934
5.735,-0.0070667,-0.55358,-0.88611,2.1646
5.74,-0.0082188,-0.55205,-0.85903,2.2346
5.745,-0.0089899,-0.55125,-0.83064,2.304
5.75,-0.0096282,-0.55053,-0.80398,2.3627
5.755,-0.010659,-0.54905,-0.77561,2.4143
5.76,-0.011288,-0.54831,-0.74701,2.4601
5.765,-0.012089,-0.54757,-0.71695,2.4966
5.77,-0.012897,-0.54683,-0.6836,2.5223
5.775,-0.013708,-0.54614,-0.64878,2.5453
5.78,-0.014309,-0.54537,-0.61274,2.5562
5.785,-0.015142,-0.54508,-0.57647,2.5517
5.79,-0.015728,-0.54421,-0.53991,2.5318
5.795,-0.016356,-0.54386,-0.50614,2.4992
5.8,-0.016757,-0.54376,-0.46871,2.4482
5.805,-0.017392,-0.5434,-0.43103,2.386
5.81,-0.018179,-0.54281,-0.39004,2.3123
5.815,-0.018426,-0.54315,-0.34736,2.2273
5.82,-0.018814,-0.5427,-0.30145,2.1277
5.825,-0.019451,-0.54222,-0.25679,2.0148
5.83,-0.020088,-0.54235,-0.21163,1.8879
5.835,-0.020349,-0.54235,-0.16755,1.751
5.84,-0.020722,-0.54201,-0.12231,1.6051
5.845,-0.021255,-0.54235,-0.076974,1.4504
5.85,-0.0218,-0.54281,-0.03273,1.2856
5.855,-0.022077,-0.54281,0.014241,1.1099
5.86,-0.02244,-0.54281,0.063151,0.92183
5.865,-0.022794,-0.54247,0.11165,0.72423
5.87,-0.022999,-0.54305,0.16056,0.52257
5.875,-0.023349,-0.5427,0.21289,0.3259
5.88,-0.023631,-0.54315,0.26502,0.13316
5.885,-0.02397,-0.54281,0.31603,-0.051534
5.89,-0.024251,-0.54315,0.36466,-0.22485
5.895,-0.024533,-0.54315,0.40977,-0.38628
5.9,-0.024817,-0.5436,0.45205,-0.54326
5.905,-0.025102,-0.5436,0.4897,-0.68565
5.91,-0.025102,-0.54395,0.52602,-0.81473
5.915,-0.025389,-0.54465,0.56099,-0.93404
5.92,-0.025389,-0.54501,0.59573,-1.0445
5.925,-0.025676,-0.54508,0.62509,-1.1388
5.93,-0.025676,-0.54543,0.65277,-1.2231
5.935,-0.025676,-0.54543,0.67607,-1.2972
5.94,-0.025676,-0.54543,0.6959,-1.3526
5.945,-0.025676,-0.54578,0.71101,-1.39
5.95,-0.025676,-0.54614,0.72687,-1.4154
5.955,-0.025676,-0.5465,0.74196,-1.4273
5.96,-0.025676,-0.54686,0.75437,-1.4264
5.965,-0.025102,-0.5468,0.7663,-1.4219
5.97,-0.025102,-0.5472,0.77951,-1.4094
5.975,-0.024817,-0.5472,0.79282,-1.3825
5.98,-0.024817,-0.54757,0.80352,-1.3428
5.985,-0.024817,-0.54795,0.81467,-1.2908
5.99,-0.024817,-0.54795,0.82342,-1.226
5.995,-0.024817,-0.54831,0.82778,-1.154
6,-0.024817,-0.54831,0.82517,-1.0849
6.005,-0.023913,-0.54905,0.82031,-1.0174
6.01,-0.023913,-0.5494,0.81344,-0.95515
6.015,-0.023631,-0.54976,0.80734,-0.89743
6.02,-0.022718,-0.55058,0.80599,-0.84838
6.025,-0.022718,-0.55053,0.81036,-0.79949
6.03,-0.022718,-0.55084,0.81722,-0.75598
6.035,-0.022164,-0.55125,0.82515,-0.71286
6.04,-0.021526,-0.55176,0.83438,-0.66891
6.045,-0.020882,-0.5525,0.84061,-0.61887
6.05,-0.020614,-0.55286,0.84636,-0.57135
6.055,-0.020349,-0.55322,0.85198,-0.52268
6.06,-0.020088,-0.55322,0.85766,-0.47504
6.065,-0.019708,-0.55393,0.86067,-0.43741
6.07,-0.019067,-0.55475,0.86328,-0.41079
6.075,-0.018426,-0.55557,0.86261,-0.38939
6.08,-0.017787,-0.5564,0.8605,-0.37625
6.085,-0.017392,-0.55673,0.85925,-0.37195
6.09,-0.016757,-0.55755,0.85752,-0.36813
6.095,-0.015954,-0.55888,0.85475,-0.36793
6.1,-0.015327,-0.55962,0.85079,-0.37662
6.105,-0.014923,-0.56015,0.84502,-0.39062
6.11,-0.013913,-0.56151,0.83707,-0.41197
6.115,-0.013302,-0.56228,0.83245,-0.44137
6.12,-0.012492,-0.56308,0.832,-0.47515
6.125,-0.011687,-0.56389,0.83937,-0.50745
6.13,-0.010891,-0.56472,0.85062,-0.53945
6.135,-0.010107,-0.56578,0.86391,-0.56712
6.14,-0.0093823,-0.56648,0.87534,-0.59062
6.145,-0.0087382,-0.56698,0.87877,-0.60598
6.15,-0.0079646,-0.56797,0.87186,-0.61779
6.155,-0.007328,-0.56831,0.86247,-0.62579
6.16,-0.006429,-0.56916,0.84945,-0.63238
6.165,-0.0055248,-0.56976,0.83238,-0.63777
6.17,-0.004622,-0.57033,0.81933,-0.64796
6.175,-0.0040009,-0.57057,0.80843,-0.65523
6.18,-0.0034452,-0.57046,0.79465,-0.65931
6.185,-0.0025983,-0.57011,0.78101,-0.65748
6.19,-0.0020267,-0.57035,0.7701,-0.64601
6.195,-0.0011429,-0.57082,0.75912,-0.62275
6.2,-0.00057205,-0.57046,0.74854,-0.58954
6.205,0,-0.56999,0.73731,-0.54358
6.21,0.00085734,-0.57011,0.72343,-0.48711
6.215,0.0014271,-0.56964,0.70583,-0.42139
6.22,0.002276,-0.56976,0.68364,-0.34373
6.225,0.0028824,-0.56881,0.65905,-0.25527
6.23,0.0037849,-0.56763,0.63598,-0.15912
6.235,0.004622,-0.5678,0.61188,-0.04972
6.24,0.0051683,-0.56698,0.58521,0.070854
6.245,0.0057955,-0.56617,0.55626,0.19902
6.25,0.0065334,-0.56486,0.52285,0.3341
6.255,0.0070667,-0.56412,0.48229,0.47534
6.26,0.0077074,-0.56304,0.43843,0.61932
6.265,0.0083488,-0.56202,0.39306,0.76482
6.27,0.0087382,-0.56048,0.34937,0.91125
6.275,0.009237,-0.55939,0.3082,1.0577
6.28,0.0096282,-0.55806,0.26833,1.2049
6.285,0.010263,-0.55723,0.22993,1.3492
6.29,0.010659,-0.55591,0.19198,1.4912
6.295,0.011059,-0.55427,0.1499,1.6327
6.3,0.011687,-0.55277,0.10594,1.7692
6.305,0.012089,-0.55119,0.063101,1.8989
6.31,0.012273,-0.54902,0.018915,2.0221
6.315,0.012273,-0.54757,-0.025948,2.1367
6.32,0.012683,-0.54573,-0.069387,2.2418
6.325,0.012683,-0.54422,-0.1136,2.3369
6.33,0.013092,-0.54247,-0.1588,2.4214
6.335,0.013092,-0.54038,-0.20355,2.498
6.34,0.013092,-0.53845,-0.24721,2.5663
6.345,0.013092,-0.53614,-0.29035,2.6246
6.35,0.013092,-0.5346,-0.33279,2.6743
6.355,0.013092,-0.53307,-0.37876,2.7146
6.36,0.013092,-0.53096,-0.4264,2.7419
6.365,0.013092,-0.52882,-0.47633,2.7577
6.37,0.013092,-0.52686,-0.52691,2.7595
6.375,0.013092,-0.52491,-0.57817,2.7491
6.38,0.013092,-0.52342,-0.62387,2.7314
6.385,0.013092,-0.52162,-0.66524,2.7023
6.39,0.013092,-0.51981,-0.70256,2.6611
6.395,0.013503,-0.51837,-0.73512,2.6079
6.4,0.013503,-0.51688,-0.76157,2.5432
6.405,0.013503,-0.51539,-0.78448,2.4638
6.41,0.013708,-0.51425,-0.80343,2.3762
6.415,0.013708,-0.51232,-0.8165,2.2812
6.42,0.013708,-0.51103,-0.82599,2.182
6.425,0.013913,-0.50923,-0.83357,2.0797
6.43,0.013913,-0.50769,-0.83982,1.9761
6.435,0.014324,-0.50667,-0.84288,1.867
6.44,0.014324,-0.50514,-0.8433,1.7525
6.445,0.014538,-0.50464,-0.84019,1.631
6.45,0.014538,-0.50315,-0.83043,1.5026
6.455,0.014923,-0.50141,-0.8128,1.3678
6.46,0.015142,-0.50045,-0.78951,1.2297
6.465,0.015142,-0.49932,-0.76173,1.0874
6.47,0.015327,-0.49784,-0.728,0.94479
6.475,0.015549,-0.49672,-0.69023,0.80159
6.48,0.015549,-0.49565,-0.64743,0.65842
6.485,0.015549,-0.49455,-0.6007,0.51635
6.49,0.015549,-0.49384,-0.55011,0.37584
6.495,0.015954,-0.49206,-0.49757,0.24083
6.5,0.015954,-0.49135,-0.44398,0.10851
6.505,0.016184,-0.48974,-0.39165,-0.021727
6.51,0.016184,-0.48877,-0.34048,-0.14557
6.515,0.01659,-0.48752,-0.28912,-0.25827
6.52,0.01659,-0.48637,-0.24131,-0.3618
6.525,0.01659,-0.48506,-0.19744,-0.45051
6.53,0.01659,-0.48392,-0.15811,-0.52462
6.535,0.01659,-0.48312,-0.12388,-0.58628
6.54,0.01659,-0.4821,-0.097701,-0.63947
6.545,0.01659,-0.4808,-0.073684,-0.68574
6.55,0.01659,-0.47977,-0.051939,-0.7297
6.555,0.01659,-0.47875,-0.031488,-0.77161
6.56,0.01659,-0.47773,-0.013471,-0.80913
6.565,0.016356,-0.47672,0.002167,-0.83947
6.57,0.016356,-0.47495,0.012218,-0.8583
6.575,0.016356,-0.47416,0.016843,-0.8633
6.58,0.015954,-0.47351,0.013033,-0.85607
6.585,0.015954,-0.4725,0.0035068,-0.84119
6.59,0.015549,-0.47157,-0.010562,-0.81793
6.595,0.015549,-0.47043,-0.028993,-0.79744
6.6,0.015549,-0.46972,-0.052364,-0.77911
6.605,0.015142,-0.46864,-0.076781,-0.75734
6.61,0.015142,-0.46715,-0.10163,-0.73164
6.615,0.014923,-0.46571,-0.12601,-0.70115
6.62,0.014519,-0.46497,-0.15117,-0.66389
6.625,0.014114,-0.46385,-0.17589,-0.61722
6.63,0.014114,-0.46241,-0.20122,-0.56716
6.635,0.013708,-0.46135,-0.22932,-0.51554
6.64,0.013302,-0.46056,-0.26322,-0.47155
6.645,0.012897,-0.45929,-0.29762,-0.42851
6.65,0.012492,-0.45814,-0.33263,-0.39495
6.655,0.012089,-0.45651,-0.36797,-0.36596
6.66,0.011461,-0.45528,-0.40263,-0.34065
6.665,0.011059,-0.45446,-0.43197,-0.31221
6.67,0.010423,-0.45262,-0.46076,-0.28356
6.675,0.010023,-0.4513,-0.48846,-0.24782
6.68,0.009237,-0.44996,-0.51621,-0.20793
6.685,0.0086013,-0.4486,-0.54344,-0.16458
6.69,0.0079646,-0.44641,-0.57166,-0.11683
6.695,0.007328,-0.44438,-0.59868,-0.068909
6.7,0.006429,-0.44247,-0.62682,-0.021595
6.705,0.0057955,-0.44054,-0.65168,0.029086
6.71,0.004896,-0.43827,-0.67493,0.086437
6.715,0.004345,-0.43643,-0.69607,0.14635
6.72,0.0028824,-0.43349,-0.71784,0.22089
6.725,0.0023135,-0.43187,-0.73702,0.30691
6.73,0.0014271,-0.4299,-0.75865,0.39662
6.735,0.00057205,-0.42778,-0.78202,0.48533
6.74,0,-0.42597,-0.80924,0.57086
6.745,-0.00085734,-0.42392,-0.83393,0.64567
6.75,-0.0017112,-0.4221,-0.85672,0.70823
6.755,-0.002276,-0.42079,-0.87667,0.76024
6.76,-0.0028824,-0.41916,-0.89062,0.80481
6.765,-0.0035021,-0.41821,-0.89569,0.84824
6.77,-0.004345,-0.41663,-0.89705,0.88438
6.775,-0.004896,-0.41525,-0.89473,0.91628
6.78,-0.0055248,-0.41447,-0.88672,0.94256
6.785,-0.0058898,-0.4134,-0.874,0.9598
6.79,-0.0065334,-0.41232,-0.85957,0.96503
6.795,-0.0070667,-0.41123,-0.84044,0.96005
6.8,-0.0074459,-0.41017,-0.81697,0.9422
6.805,-0.0080919,-0.40981,-0.78857,0.91509
6.81,-0.0086013,-0.40835,-0.7573,0.88236
6.815,-0.0089899,-0.40765,-0.7208,0.83643
6.82,-0.009237,-0.40618,-0.68031,0.78233
6.825,-0.0096282,-0.40662,-0.63371,0.71493
6.83,-0.010023,-0.40493,-0.5841,0.6336
6.835,-0.010497,-0.40426,-0.5297,0.53073
6.84,-0.011059,-0.40379,-0.47309,0.4154
6.845,-0.011687,-0.40314,-0.41174,0.27792
6.85,-0.012089,-0.40283,-0.34991,0.12902
6.855,-0.012089,-0.40156,-0.28413,-0.030941
6.86,-0.012492,-0.40087,-0.21589,-0.19321
6.865,-0.012897,-0.40037,-0.14287,-0.35733
6.87,-0.013302,-0.39986,-0.071887,-0.51172
6.875,-0.013708,-0.39906,-0.00082601,-0.65825
6.88,-0.013913,-0.39804,0.066893,-0.79309
6.885,-0.014114,-0.39701,0.12952,-0.91601
6.89,-0.014324,-0.39623,0.18634,-1.0251
6.895,-0.014733,-0.39594,0.24081,-1.1202
6.9,-0.015142,-0.39571,0.29098,-1.2019
6.905,-0.015142,-0.3952,0.3378,-1.2719
6.91,-0.015327,-0.39418,0.38129,-1.3292
6.915,-0.015549,-0.39337,0.4213,-1.3777
6.92,-0.015728,-0.3927,0.45633,-1.4157
6.925,-0.015954,-0.39207,0.48753,-1.441
6.93,-0.016128,-0.39159,0.51374,-1.4542
6.935,-0.016356,-0.39126,0.53734,-1.462
6.94,-0.016356,-0.39046,0.55688,-1.4584
6.945,-0.01659,-0.38943,0.57235,-1.449
6.95,-0.016757,-0.38897,0.58309,-1.428
6.955,-0.016993,-0.38827,0.58936,-1.4016
6.96,-0.016993,-0.38755,0.59031,-1.3589
6.965,-0.016993,-0.38719,0.58836,-1.3062
6.97,-0.016993,-0.38603,0.58557,-1.2361
6.975,-0.016993,-0.38491,0.58432,-1.1602
6.98,-0.016993,-0.38418,0.5836,-1.0715
6.985,-0.016993,-0.38309,0.58342,-0.97688
6.99,-0.016993,-0.38197,0.58184,-0.87374
6.995,-0.016993,-0.38094,0.57881,-0.77088
7,-0.016993,-0.38052,0.57231,-0.66916
7.005,-0.016828,-0.37936,0.56669,-0.57024
7.01,-0.01659,-0.37832,0.56243,-0.4777
7.015,-0.01659,-0.37751,0.55925,-0.39773
7.02,-0.016356,-0.37637,0.55741,-0.32818
7.025,-0.016184,-0.37507,0.55884,-0.2613
7.03,-0.015954,-0.3751,0.5602,-0.19951
7.035,-0.015954,-0.37395,0.56122,-0.14086
7.04,-0.015954,-0.37266,0.563,-0.079382
7.045,-0.015954,-0.37165,0.56391,-0.018912
7.05,-0.015728,-0.37114,0.56236,0.031709
7.055,-0.015507,-0.37087,0.56022,0.074084
7.06,-0.015327,-0.36862,0.55787,0.11671
7.065,-0.015327,-0.36756,0.55483,0.15653
7.07,-0.015109,-0.36677,0.55366,0.19573
7.075,-0.015109,-0.36596,0.5538,0.23695
7.08,-0.014923,-0.36418,0.55529,0.28651
7.085,-0.014923,-0.36304,0.55629,0.33016
7.09,-0.01471,-0.36156,0.55738,0.37223
7.095,-0.01471,-0.3605,0.55426,0.41204
7.1,-0.014519,-0.35898,0.54744,0.4521
7.105,-0.014309,-0.35825,0.53594,0.48238
7.11,-0.014114,-0.35677,0.52196,0.5088
7.115,-0.014114,-0.35529,0.50526,0.52479
7.12,-0.013909,-0.35382,0.48967,0.53375
7.125,-0.013909,-0.35222,0.47509,0.54045
7.13,-0.013909,-0.35032,0.45972,0.54896
7.135,-0.013708,-0.3488,0.44222,0.56137
7.14,-0.013507,-0.34763,0.42373,0.58312
7.145,-0.013507,-0.34583,0.40143,0.61257
7.15,-0.013302,-0.34428,0.37546,0.6386
7.155,-0.013106,-0.34243,0.3484,0.66561
7.16,-0.013106,-0.34082,0.3217,0.69216
7.165,-0.012897,-0.33977,0.29433,0.71387
7.17,-0.012706,-0.33829,0.27029,0.7319
7.175,-0.012492,-0.33591,0.25018,0.75946
7.18,-0.012307,-0.33363,0.23286,0.79143
7.185,-0.012089,-0.3328,0.21713,0.81872
7.19,-0.011687,-0.33168,0.20404,0.84552
7.195,-0.011461,-0.3301,0.19016,0.87325
7.2,-0.011059,-0.32899,0.17705,0.88954
7.205,-0.010659,-0.3271,0.16573,0.88673
7.21,-0.010263,-0.32561,0.15864,0.8826
7.215,-0.0097803,-0.32453,0.15382,0.87233
7.22,-0.009237,-0.32349,0.15498,0.85125
7.225,-0.0089899,-0.32207,0.15936,0.82343
7.23,-0.0083488,-0.32139,0.1675,0.79942
7.235,-0.0077074,-0.32057,0.17705,0.76826
7.24,-0.0070667,-0.31988,0.1904,0.73435
7.245,-0.006429,-0.31904,0.20422,0.69719
7.25,-0.0060627,-0.31761,0.22073,0.65564
7.255,-0.0055248,-0.31738,0.24007,0.60127
7.26,-0.004622,-0.31686,0.26387,0.53563
7.265,-0.0040663,-0.31606,0.28938,0.45874
7.27,-0.0034452,-0.31554,0.31902,0.37133
7.275,-0.0028824,-0.31528,0.35139,0.27515
7.28,-0.0023135,-0.31478,0.38452,0.1742
7.285,-0.0014507,-0.31477,0.41746,0.067975
7.29,-0.00058156,-0.31477,0.45222,-0.044679
7.295,0.00029051,-0.3145,0.48626,-0.16095
7.3,0.00085734,-0.31422,0.51978,-0.28654
7.305,0.0014271,-0.31398,0.55359,-0.42144
7.31,0.002276,-0.31425,0.58666,-0.55808
7.315,0.0031643,-0.3145,0.61731,-0.69792
7.32,0.0037849,-0.31477,0.64621,-0.84399
7.325,0.004622,-0.31502,0.67241,-0.9842
7.33,0.0054373,-0.31528,0.6953,-1.112
7.335,0.0061606,-0.31579,0.71388,-1.2401
7.34,0.0068014,-0.3163,0.72858,-1.3664
7.345,0.0077074,-0.31658,0.73822,-1.485
7.35,0.0083488,-0.31704,0.74443,-1.6022
7.355,0.0093823,-0.31783,0.74715,-1.7203
7.36,0.0097803,-0.31783,0.74651,-1.8269
7.365,0.010659,-0.31872,0.74225,-1.9217
7.37,0.011687,-0.32006,0.73618,-2.0086
7.375,0.012492,-0.32057,0.72683,-2.0873
7.38,0.013302,-0.3209,0.71424,-2.1535
7.385,0.013708,-0.32106,0.69869,-2.2115
7.39,0.014324,-0.32139,0.68121,-2.2623
7.395,0.014923,-0.32173,0.6599,-2.3002
7.4,0.015549,-0.32221,0.6345,-2.3194
7.405,0.016356,-0.32268,0.60593,-2.3282
7.41,0.01659,-0.32255,0.57474,-2.3243
7.415,0.017234,-0.32302,0.53916,-2.3044
7.42,0.017787,-0.32337,0.49979,-2.273
7.425,0.018426,-0.32325,0.45762,-2.2324
7.43,0.018677,-0.32383,0.41086,-2.1786
7.435,0.019324,-0.32372,0.36194,-2.1158
7.44,0.019708,-0.32372,0.31209,-2.0448
7.445,0.01997,-0.32325,0.26287,-1.9609
7.45,0.020614,-0.32372,0.21336,-1.8697
7.455,0.020882,-0.32372,0.16434,-1.7704
7.46,0.021154,-0.32372,0.11427,-1.6597
7.465,0.021526,-0.32372,0.064858,-1.539
7.47,0.021891,-0.32361,0.015098,-1.4156
7.475,0.022164,-0.32361,-0.034476,-1.2845
7.48,0.02244,-0.32325,-0.083677,-1.1481
7.485,0.022718,-0.32302,-0.13034,-1.0129
7.49,0.023071,-0.32337,-0.17676,-0.88005
7.495,0.023349,-0.32337,-0.22317,-0.74261
7.5,0.023631,-0.32302,-0.26972,-0.6026
7.505,0.023631,-0.32255,-0.31577,-0.46369
7.51,0.023913,-0.32255,-0.36298,-0.32269
7.515,0.023913,-0.32255,-0.41026,-0.18139
7.52,0.024199,-0.32221,-0.45485,-0.049505
7.525,0.024199,-0.32187,-0.49552,0.068767
7.53,0.024199,-0.32154,-0.53237,0.17769
7.535,0.024199,-0.32154,-0.56598,0.27498
7.54,0.024199,-0.32154,-0.59591,0.36103
7.545,0.024199,-0.32089,-0.62418,0.44111
7.55,0.024199,-0.32057,-0.65156,0.51524
7.555,0.024199,-0.32024,-0.67528,0.58222
7.56,0.023913,-0.31974,-0.69828,0.64551
7.565,0.023913,-0.31974,-0.71984,0.70339
7.57,0.023913,-0.31974,-0.73925,0.74845
7.575,0.023349,-0.31904,-0.75726,0.78641
7.58,0.023349,-0.31872,-0.77615,0.81312
7.585,0.023349,-0.31893,-0.79073,0.82607
7.59,0.022718,-0.3179,-0.80455,0.83025
7.595,0.022718,-0.3179,-0.81828,0.83467
7.6,0.022718,-0.31761,-0.82826,0.83271
7.605,0.022357,-0.31704,-0.83547,0.82612
7.61,0.022077,-0.31681,-0.8438,0.81799
7.615,0.0218,-0.31658,-0.84946,0.80518
7.62,0.021526,-0.31633,-0.85259,0.78433
7.625,0.021255,-0.31606,-0.85637,0.75754
7.63,0.020987,-0.31579,-0.8593,0.72713
7.635,0.020349,-0.31502,-0.86073,0.69401
7.64,0.01997,-0.31477,-0.86139,0.65912
7.645,0.019708,-0.31425,-0.86244,0.62548
7.65,0.019324,-0.31402,-0.86287,0.59502
7.655,0.018677,-0.31324,-0.86473,0.5696
7.66,0.018033,-0.31244,-0.8661,0.54787
7.665,0.017635,-0.31193,-0.86785,0.53041
7.67,0.016993,-0.31144,-0.86849,0.51409
7.675,0.016356,-0.31032,-0.86934,0.50277
7.68,0.015954,-0.31032,-0.87022,0.49253
7.685,0.015728,-0.31017,-0.86852,0.4783
7.69,0.01471,-0.30883,-0.86654,0.46314
7.695,0.013909,-0.30835,-0.86579,0.45402
7.7,0.013507,-0.30801,-0.86214,0.44166
7.705,0.012897,-0.30753,-0.8553,0.43105
7.71,0.012089,-0.30707,-0.85276,0.43057
7.715,0.011687,-0.30684,-0.84749,0.42883
7.72,0.010891,-0.30638,-0.83806,0.41948
7.725,0.010263,-0.30638,-0.83238,0.4104
7.73,0.010023,-0.30638,-0.82717,0.39724
7.735,0.009237,-0.30603,-0.81699,0.37399
7.74,0.0082188,-0.30558,-0.81008,0.35237
7.745,0.0079646,-0.30603,-0.80414,0.32953
7.75,0.0070667,-0.30593,-0.79403,0.30424
7.755,0.006429,-0.30593,-0.78477,0.27993
7.76,0.0057955,-0.30603,-0.77563,0.25399
7.765,0.005252,-0.30673,-0.76232,0.22061
7.77,0.004622,-0.30673,-0.74844,0.18427
7.775,0.0040009,-0.30684,-0.73412,0.14341
7.78,0.0031643,-0.30741,-0.71575,0.091726
7.785,0.0025983,-0.30821,-0.69608,0.031805
7.79,0.0019938,-0.30869,-0.676,-0.034938
7.795,0.0011429,-0.30902,-0.65385,-0.10912
7.8,0.00057205,-0.30966,-0.62877,-0.19634
7.805,0,-0.31063,-0.60278,-0.28912
7.81,-0.00057205,-0.31144,-0.57823,-0.38096
7.815,-0.0011429,-0.31244,-0.5518,-0.47675
7.82,-0.0017112,-0.31346,-0.52262,-0.57986
7.825,-0.002276,-0.31425,-0.49473,-0.67978
7.83,-0.002836,-0.31554,-0.46646,-0.78277
7.835,-0.0031643,-0.31682,-0.43059,-0.898
7.84,-0.0037849,-0.31812,-0.39529,-1.0124
7.845,-0.004345,-0.31943,-0.36209,-1.1232
7.85,-0.004622,-0.32073,-0.32504,-1.2357
7.855,-0.0049759,-0.32221,-0.28751,-1.3439
7.86,-0.0055248,-0.32349,-0.25523,-1.4416
7.865,-0.0060627,-0.32453,-0.21902,-1.5386
7.87,-0.006429,-0.32677,-0.18187,-1.6316
7.875,-0.0066936,-0.32824,-0.14638,-1.7209
